time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
1699761600,5.0,3.4,146.0,0.9,0.2,58.0
1699765200,5.3,3.7,153.0,0.8,0.2,55.0
1699768800,5.4,3.8,159.0,0.8,0.1,53.0
1699772400,5.4,3.8,163.0,0.8,0.1,53.0
1699776000,4.9,3.4,165.0,0.8,0.1,53.0
1699779600,4.3,3.0,166.0,0.8,0.1,53.0
1699783200,3.5,2.4,167.0,0.8,0.1,52.0
1699786800,2.4,1.7,166.0,0.8,0.1,51.0
1699790400,2.4,1.7,172.0,1.4,0.3,43.0
1699794000,1.7,1.2,169.0,1.3,0.4,43.0
1699797600,1.3,0.9,166.0,1.2,0.4,42.0
1699801200,1.1,0.7,163.0,1.1,0.5,43.0
1699804800,1.5,1.1,163.0,1.1,0.5,46.0
1699808400,2.2,1.5,163.0,1.1,0.5,49.0
1699812000,3.0,2.1,164.0,1.1,0.5,52.0
1699815600,3.4,2.4,164.0,1.1,0.4,52.0
1699819200,3.7,2.6,164.0,1.1,0.4,52.0
1699822800,3.2,2.2,165.0,1.2,0.3,50.0
1699826400,2.6,1.8,167.0,1.3,0.3,47.0
1699830000,2.4,1.7,168.0,1.5,0.2,44.0
1699833600,3.8,2.5,169.0,1.5,0.4,45.0
1699837200,3.8,2.6,171.0,1.6,0.4,43.0
1699840800,3.8,2.6,173.0,1.7,0.4,39.0
1699844400,4.1,2.8,176.0,1.8,0.4,37.0
1699848000,4.2,2.9,180.0,1.9,0.3,36.0
1699851600,3.5,2.4,184.0,2.0,0.2,36.0
1699855200,2.9,2.0,187.0,2.0,0.1,36.0
1699858800,2.3,1.6,188.0,2.0,0.1,36.0
1699862400,1.9,1.3,188.0,1.9,0.1,35.0
1699866000,2.0,1.4,189.0,1.9,0.1,34.0
1699869600,2.3,1.6,191.0,2.0,0.1,31.0
1699873200,2.6,1.8,194.0,2.1,0.1,27.0
1699876800,2.9,2.0,206.0,2.3,0.2,30.0
1699880400,2.9,2.0,208.0,2.3,0.3,30.0
1699884000,2.8,2.0,210.0,2.3,0.3,30.0
1699887600,2.5,1.8,210.0,2.2,0.4,31.0
1699891200,2.4,1.6,206.0,1.9,0.4,35.0
1699894800,2.5,1.7,200.0,1.5,0.3,40.0
1699898400,3.3,2.3,193.0,1.1,0.3,46.0
1699902000,4.2,2.9,183.0,0.8,0.3,52.0
1699905600,4.7,3.2,172.0,0.6,0.2,58.0
1699909200,4.9,3.3,164.0,0.5,0.2,62.0
1699912800,5.0,3.4,161.0,0.6,0.2,62.0
1699916400,5.1,3.5,162.0,0.8,0.2,61.0
1699920000,9.3,6.3,162.0,1.0,0.2,55.0
1699923600,9.6,6.5,164.0,1.0,0.2,54.0
1699927200,8.5,5.8,167.0,1.0,0.2,53.0
1699930800,7.2,5.0,170.0,1.0,0.2,52.0
1699934400,6.5,4.5,171.0,1.0,0.2,51.0
1699938000,6.1,4.2,172.0,1.0,0.1,50.0
1699941600,6.1,4.2,172.0,1.0,0.1,49.0
1699945200,6.3,4.3,171.0,0.9,0.1,48.0
1699948800,6.4,4.4,169.0,0.9,0.1,48.0
1699952400,6.5,4.5,167.0,0.8,0.1,48.0
1699956000,6.5,4.5,165.0,0.8,0.1,48.0
1699959600,6.5,4.5,164.0,0.7,0.0,49.0
1699963200,6.5,4.5,161.0,0.7,0.0,49.0
1699966800,6.3,4.3,160.0,0.7,0.0,49.0
1699970400,5.6,3.9,158.0,0.7,0.0,50.0
1699974000,5.5,3.8,155.0,0.6,0.0,51.0
1699977600,5.8,4.0,151.0,0.5,0.0,52.0
1699981200,6.3,4.2,147.0,0.4,0.0,53.0
1699984800,6.6,4.4,142.0,0.3,0.0,55.0
1699988400,9.0,6.0,137.0,0.2,0.0,58.0
1699992000,6.4,4.3,131.0,0.2,0.0,61.0
1699995600,5.9,4.0,127.0,0.2,0.0,62.0
1699999200,5.6,3.7,125.0,0.4,0.0,61.0
1700002800,5.2,3.5,124.0,0.7,0.1,59.0
1700006400,6.3,4.3,124.0,0.8,0.1,54.0
1700010000,6.0,4.1,128.0,0.9,0.1,50.0
1700013600,5.8,3.9,133.0,1.1,0.1,44.0
1700017200,5.6,3.8,138.0,1.3,0.1,39.0
1700020800,5.5,3.8,142.0,1.5,0.1,37.0
1700024400,5.7,3.9,145.0,1.6,0.1,37.0
1700028000,6.1,4.2,148.0,1.7,0.1,37.0
1700031600,6.5,4.5,151.0,1.6,0.1,39.0
1700035200,7.2,4.9,152.0,1.4,0.0,41.0
1700038800,7.4,5.1,153.0,1.2,0.0,43.0
1700042400,7.2,5.0,152.0,1.1,0.0,43.0
1700046000,7.0,4.8,149.0,1.0,0.0,43.0
1700049600,6.2,4.3,145.0,0.8,0.0,48.0
1700053200,6.3,4.3,143.0,0.8,0.0,46.0
1700056800,6.5,4.5,139.0,0.8,0.1,43.0
1700060400,7.7,5.3,135.0,0.8,0.1,43.0
1700064000,9.3,6.3,130.0,0.7,0.1,47.0
1700067600,9.3,6.3,125.0,0.5,0.2,54.0
1700071200,9.1,6.1,121.0,0.3,0.2,59.0
1700074800,8.6,5.8,118.0,0.2,0.2,62.0
1700078400,8.1,5.4,116.0,0.2,0.2,65.0
1700082000,7.4,5.0,115.0,0.2,0.2,65.0
1700085600,7.3,4.9,115.0,0.3,0.2,63.0
1700089200,7.3,4.9,117.0,0.5,0.1,59.0
1700092800,5.3,3.6,123.0,0.7,0.1,57.0
1700096400,4.6,3.1,124.0,0.7,0.1,52.0
1700100000,4.2,2.8,126.0,0.7,0.1,46.0
1700103600,4.0,2.7,128.0,0.8,0.1,41.0
1700107200,4.0,2.7,130.0,1.0,0.1,40.0
1700110800,4.1,2.8,131.0,1.3,0.2,40.0
1700114400,4.3,2.9,133.0,1.7,0.2,40.0
1700118000,4.4,3.0,134.0,2.1,0.2,38.0
1700121600,4.3,3.0,135.0,2.6,0.3,37.0
1700125200,4.3,3.0,136.0,2.9,0.3,35.0
1700128800,4.4,3.0,137.0,3.1,0.2,34.0
1700132400,4.7,3.3,138.0,3.3,0.2,33.0
1700136000,5.6,3.8,138.0,2.2,0.0,40.0
1700139600,5.6,3.9,139.0,2.0,0.0,39.0
1700143200,5.5,3.8,140.0,1.7,0.0,39.0
1700146800,5.0,3.5,139.0,1.4,0.0,41.0
1700150400,4.4,3.0,134.0,1.0,0.0,48.0
1700154000,4.1,2.8,127.0,0.6,0.1,57.0
1700157600,4.5,3.0,121.0,0.3,0.1,65.0
1700161200,5.0,3.4,117.0,0.2,0.1,71.0
1700164800,4.9,3.3,114.0,0.2,0.1,75.0
1700168400,4.6,3.1,112.0,0.3,0.1,77.0
1700172000,4.5,3.0,112.0,0.5,0.1,75.0
1700175600,4.4,2.9,113.0,0.7,0.1,70.0
1700179200,3.1,2.1,109.0,0.9,0.1,65.0
1700182800,3.2,2.1,109.0,0.9,0.1,60.0
1700186400,3.2,2.2,109.0,0.9,0.1,53.0
1700190000,3.4,2.3,110.0,1.0,0.1,48.0
1700193600,3.5,2.4,112.0,1.4,0.2,47.0
1700197200,3.7,2.5,115.0,1.9,0.3,47.0
1700200800,3.8,2.6,118.0,2.4,0.3,45.0
1700204400,4.0,2.8,121.0,2.9,0.2,38.0
1700208000,4.3,3.0,124.0,3.5,0.1,29.0
1700211600,4.2,2.9,126.0,3.7,0.0,24.0
1700215200,4.0,2.8,125.0,3.4,0.0,27.0
1700218800,3.8,2.7,124.0,2.7,0.0,34.0
1700222400,3.5,2.5,122.0,2.3,0.0,39.0
1700226000,3.6,2.5,124.0,2.1,0.0,38.0
1700229600,3.6,2.5,127.0,1.8,0.0,37.0
1700233200,3.5,2.5,126.0,1.5,0.0,41.0
1700236800,2.6,1.8,119.0,1.1,0.0,53.0
1700240400,2.0,1.3,108.0,0.6,0.1,70.0
1700244000,1.9,1.2,100.0,0.3,0.1,83.0
1700247600,2.6,1.6,98.0,0.1,0.1,88.0
1700251200,3.3,2.0,99.0,0.1,0.1,89.0
1700254800,3.8,2.4,100.0,0.1,0.1,87.0
1700258400,4.2,2.6,101.0,0.3,0.1,83.0
1700262000,4.4,2.8,103.0,0.5,0.1,76.0
1700265600,2.3,1.4,124.0,0.9,0.1,72.0
1700269200,2.5,1.5,125.0,1.0,0.1,69.0
1700272800,2.5,1.6,126.0,1.0,0.2,64.0
1700276400,2.6,1.6,128.0,1.2,0.2,61.0
1700280000,2.7,1.7,130.0,1.4,0.3,61.0
1700283600,2.9,1.8,132.0,1.7,0.3,62.0
1700287200,3.1,2.0,134.0,2.1,0.4,62.0
1700290800,3.3,2.1,136.0,2.5,0.4,60.0
1700294400,3.5,2.2,138.0,3.0,0.4,56.0
1700298000,3.7,2.3,139.0,3.4,0.4,53.0
1700301600,3.9,2.4,140.0,3.7,0.4,52.0
1700305200,4.1,2.5,141.0,3.8,0.5,51.0
1700308800,4.1,2.5,135.0,3.2,0.5,54.0
1700312400,4.4,2.7,135.0,2.7,0.4,56.0
1700316000,4.9,3.0,136.0,2.1,0.4,58.0
1700319600,5.3,3.2,135.0,1.5,0.3,62.0
1700323200,5.8,3.5,132.0,1.0,0.3,68.0
1700326800,5.9,3.6,127.0,0.5,0.2,76.0
1700330400,5.5,3.4,123.0,0.2,0.2,81.0
1700334000,5.2,3.3,121.0,0.1,0.2,83.0
1700337600,4.9,3.1,120.0,0.1,0.2,84.0
1700341200,4.6,2.9,119.0,0.2,0.2,82.0
1700344800,4.4,2.8,119.0,0.4,0.2,77.0
1700348400,4.3,2.7,118.0,0.7,0.2,71.0
1700352000,0.8,0.5,131.0,1.1,0.2,69.0
1700355600,1.0,0.7,131.0,1.4,0.2,65.0
1700359200,1.1,0.8,131.0,1.8,0.2,61.0
1700362800,1.2,0.9,131.0,2.2,0.3,57.0
1700366400,1.4,1.0,132.0,2.3,0.4,56.0
1700370000,1.7,1.2,133.0,2.4,0.5,56.0
1700373600,2.3,1.6,136.0,2.6,0.6,56.0
1700377200,3.0,2.1,141.0,3.0,0.8,55.0
1700380800,3.6,2.4,148.0,3.5,1.0,53.0
1700384400,3.9,2.7,154.0,4.0,1.1,50.0
1700388000,4.0,2.7,159.0,4.8,1.1,44.0
1700391600,4.0,2.8,164.0,5.6,1.0,36.0
1700395200,3.7,2.5,173.0,6.6,0.8,29.0
1700398800,3.5,2.4,175.0,5.7,0.7,31.0
1700402400,3.5,2.4,178.0,4.4,0.6,33.0
1700406000,3.7,2.5,175.0,3.2,0.5,40.0
1700409600,3.1,2.1,162.0,2.1,0.4,54.0
1700413200,2.6,1.7,145.0,1.0,0.2,71.0
1700416800,2.4,1.5,131.0,0.3,0.1,84.0
1700420400,2.3,1.4,126.0,0.0,0.1,88.0
1700424000,2.1,1.3,125.0,0.1,0.1,87.0
1700427600,2.0,1.2,125.0,0.2,0.1,84.0
1700431200,2.0,1.2,126.0,0.4,0.1,80.0
1700434800,2.0,1.2,128.0,0.7,0.1,75.0
1700438400,2.5,1.5,117.0,1.0,0.1,69.0
1700442000,2.6,1.6,123.0,1.6,0.2,64.0
1700445600,2.8,1.7,131.0,2.4,0.2,56.0
1700449200,2.9,1.8,137.0,3.0,0.3,50.0
1700452800,3.2,2.0,140.0,3.0,0.3,47.0
1700456400,3.3,2.1,142.0,2.8,0.3,46.0
1700460000,3.3,2.1,143.0,2.6,0.3,44.0
1700463600,3.3,2.1,143.0,2.5,0.3,41.0
1700467200,3.3,2.1,143.0,2.5,0.2,37.0
1700470800,3.3,2.1,142.0,2.4,0.2,34.0
1700474400,3.3,2.1,141.0,2.3,0.2,33.0
1700478000,3.4,2.2,140.0,2.1,0.2,33.0
1700481600,3.2,2.1,137.0,1.7,0.2,35.0
1700485200,3.4,2.2,136.0,1.5,0.2,39.0
1700488800,3.4,2.3,134.0,1.1,0.1,44.0
1700492400,3.9,2.6,131.0,0.8,0.1,49.0
1700496000,3.5,2.3,127.0,0.6,0.1,54.0
1700499600,3.0,2.0,123.0,0.4,0.1,58.0
1700503200,2.5,1.6,119.0,0.3,0.1,62.0
1700506800,2.1,1.4,117.0,0.2,0.1,66.0
1700510400,1.7,1.1,116.0,0.2,0.1,69.0
1700514000,1.5,0.9,115.0,0.2,0.1,70.0
1700517600,1.4,0.9,115.0,0.3,0.1,68.0
1700521200,1.4,0.9,117.0,0.6,0.1,63.0
1700524800,5.3,3.5,120.0,1.0,0.1,59.0
1700528400,5.4,3.6,122.0,1.6,0.2,54.0
1700532000,5.5,3.7,126.0,2.5,0.2,47.0
1700535600,5.7,3.8,128.0,3.2,0.3,40.0
1700539200,5.9,3.9,129.0,3.6,0.3,33.0
1700542800,5.9,4.0,129.0,3.7,0.3,27.0
1700546400,5.8,3.9,129.0,3.7,0.3,24.0
1700550000,5.5,3.7,128.0,3.4,0.3,25.0
1700553600,5.2,3.5,128.0,2.9,0.3,30.0
1700557200,6.0,4.0,130.0,2.5,0.3,36.0
1700560800,8.1,5.3,138.0,2.2,0.5,45.0
1700564400,9.0,5.7,149.0,2.0,0.7,56.0
1700568000,6.4,3.1,157.0,1.4,1.2,72.0
1700571600,7.2,3.0,155.0,1.2,1.2,74.0
1700575200,7.5,2.8,152.0,1.0,1.2,76.0
1700578800,7.3,2.7,150.0,0.8,1.2,78.0
1700582400,6.5,2.6,149.0,0.6,1.1,81.0
1700586000,5.5,2.4,148.0,0.5,1.0,83.0
1700589600,5.3,2.6,148.0,0.4,0.9,84.0
1700593200,5.3,2.7,149.0,0.4,0.9,82.0
1700596800,5.5,2.7,151.0,0.6,0.9,79.0
1700600400,6.5,3.0,153.0,0.7,0.9,76.0
1700604000,8.3,3.7,156.0,0.8,0.9,73.0
1700607600,8.4,3.8,159.0,1.0,0.8,71.0
1700611200,11.7,6.4,152.0,1.2,0.8,69.0
1700614800,11.7,6.5,152.0,1.1,0.8,69.0
1700618400,11.4,6.6,151.0,1.1,0.7,70.0
1700622000,11.9,7.0,151.0,1.0,0.7,70.0
1700625600,12.8,7.7,151.0,1.0,0.7,70.0
1700629200,12.5,7.6,152.0,1.0,0.7,69.0
1700632800,12.5,7.6,153.0,1.0,0.7,68.0
1700636400,12.2,7.6,155.0,1.0,0.7,67.0
1700640000,11.8,7.5,158.0,1.0,0.7,65.0
1700643600,10.7,7.0,160.0,1.0,0.7,64.0
1700647200,8.5,5.6,162.0,1.0,0.7,63.0
1700650800,7.0,4.7,165.0,1.0,0.8,62.0
1700654400,5.1,3.4,162.0,1.0,0.8,63.0
1700658000,4.6,3.1,160.0,1.0,0.8,63.0
1700661600,4.2,2.9,158.0,0.9,0.7,62.0
1700665200,3.7,2.5,156.0,0.9,0.7,62.0
1700668800,2.9,1.9,155.0,0.9,0.7,61.0
1700672400,2.8,1.9,155.0,0.9,0.7,60.0
1700676000,2.6,1.8,155.0,0.9,0.7,60.0
1700679600,1.7,1.2,155.0,0.8,0.6,61.0
1700683200,1.0,0.7,154.0,0.8,0.5,63.0
1700686800,0.9,0.7,154.0,0.7,0.4,65.0
1700690400,0.9,0.6,154.0,0.7,0.4,67.0
1700694000,0.8,0.5,155.0,0.8,0.3,68.0
1700697600,0.4,0.3,148.0,0.8,0.2,67.0
1700701200,0.5,0.4,148.0,0.7,0.2,68.0
1700704800,0.6,0.4,148.0,0.7,0.1,69.0
1700708400,0.5,0.4,148.0,0.6,0.1,69.0
1700712000,0.5,0.3,149.0,0.6,0.1,68.0
1700715600,0.4,0.3,149.0,0.7,0.1,67.0
1700719200,0.5,0.3,150.0,0.7,0.1,66.0
1700722800,0.6,0.4,150.0,0.7,0.1,64.0
1700726400,0.7,0.5,150.0,0.6,0.1,63.0
1700730000,0.8,0.6,150.0,0.6,0.1,61.0
1700733600,0.8,0.6,150.0,0.6,0.1,59.0
1700737200,0.8,0.6,150.0,0.7,0.1,58.0
1700740800,0.7,0.5,150.0,0.8,0.1,58.0
1700744400,1.0,0.7,153.0,0.9,0.1,55.0
1700748000,1.5,1.0,156.0,1.1,0.1,52.0
1700751600,1.8,1.2,157.0,1.1,0.1,53.0
1700755200,2.2,1.4,154.0,0.9,0.1,62.0
1700758800,2.8,1.7,148.0,0.6,0.2,76.0
1700762400,3.1,1.8,142.0,0.4,0.2,87.0
1700766000,3.0,1.8,136.0,0.3,0.2,95.0
1700769600,2.8,1.7,130.0,0.2,0.1,100.0
1700773200,2.5,1.5,126.0,0.3,0.1,102.0
1700776800,2.3,1.4,125.0,0.5,0.1,99.0
1700780400,2.1,1.3,125.0,0.8,0.1,91.0
1700784000,0.9,0.6,127.0,1.0,0.1,86.0
1700787600,1.2,0.8,129.0,1.4,0.2,80.0
1700791200,1.4,0.9,131.0,1.9,0.2,72.0
1700794800,1.5,1.0,134.0,2.5,0.3,64.0
1700798400,1.5,1.0,137.0,3.1,0.3,57.0
1700802000,1.6,1.0,140.0,3.6,0.4,50.0
1700805600,1.6,1.1,143.0,4.0,0.4,45.0
1700809200,1.6,1.0,145.0,4.2,0.4,41.0
1700812800,1.5,1.0,146.0,4.2,0.3,38.0
1700816400,1.5,1.0,146.0,4.1,0.3,36.0
1700820000,1.4,0.9,145.0,4.0,0.3,33.0
1700823600,1.3,0.9,142.0,3.7,0.3,30.0
1700827200,1.2,0.8,143.0,3.6,0.3,30.0
1700830800,1.2,0.8,144.0,3.1,0.3,33.0
1700834400,1.6,1.0,145.0,2.4,0.3,38.0
1700838000,1.9,1.3,144.0,1.7,0.3,45.0
1700841600,1.7,1.2,141.0,1.1,0.3,58.0
1700845200,1.4,1.0,136.0,0.6,0.2,74.0
1700848800,1.3,0.9,132.0,0.3,0.2,86.0
1700852400,1.2,0.9,130.0,0.2,0.2,90.0
1700856000,1.2,0.9,129.0,0.2,0.1,91.0
1700859600,1.3,0.9,129.0,0.3,0.1,89.0
1700863200,1.3,0.9,129.0,0.5,0.1,87.0
1700866800,1.3,0.9,129.0,0.9,0.2,82.0
1700870400,0.7,0.5,132.0,1.2,0.2,78.0
1700874000,0.8,0.6,133.0,1.6,0.2,72.0
1700877600,1.0,0.7,135.0,2.1,0.3,63.0
1700881200,1.1,0.8,137.0,2.7,0.3,56.0
1700884800,1.2,0.9,141.0,3.3,0.3,51.0
1700888400,1.5,1.1,146.0,4.0,0.4,47.0
1700892000,1.6,1.2,149.0,4.3,0.4,44.0
1700895600,1.6,1.1,148.0,4.1,0.4,42.0
1700899200,1.5,1.1,146.0,3.6,0.3,42.0
1700902800,1.3,1.0,143.0,3.1,0.3,41.0
1700906400,1.2,0.9,141.0,2.9,0.3,39.0
1700910000,1.1,0.8,139.0,2.8,0.2,37.0
1700913600,0.9,0.6,136.0,2.7,0.2,35.0
1700917200,1.0,0.7,139.0,2.5,0.2,36.0
1700920800,1.3,0.9,142.0,2.1,0.3,38.0
1700924400,1.7,1.2,144.0,1.7,0.3,43.0
1700928000,1.9,1.3,142.0,1.2,0.3,55.0
1700931600,1.8,1.3,139.0,0.8,0.2,70.0
1700935200,1.9,1.3,135.0,0.4,0.2,81.0
1700938800,2.0,1.4,131.0,0.2,0.2,86.0
1700942400,2.1,1.4,127.0,0.2,0.1,88.0
1700946000,2.0,1.4,124.0,0.3,0.1,87.0
1700949600,1.9,1.3,123.0,0.5,0.1,84.0
1700953200,1.8,1.2,123.0,0.8,0.2,79.0
1700956800,6.6,4.3,115.0,1.3,0.2,72.0
1700960400,6.3,4.1,119.0,1.9,0.2,64.0
1700964000,5.7,3.8,124.0,2.8,0.3,54.0
1700967600,5.4,3.6,128.0,3.5,0.3,45.0
1700971200,5.2,3.5,131.0,3.7,0.3,41.0
1700974800,5.1,3.4,134.0,3.7,0.4,38.0
1700978400,4.9,3.2,136.0,3.8,0.4,36.0
1700982000,4.7,3.1,138.0,4.0,0.4,33.0
1700985600,4.5,3.0,139.0,4.2,0.3,30.0
1700989200,4.3,2.8,140.0,4.4,0.3,27.0
1700992800,4.1,2.7,140.0,4.5,0.3,24.0
1700996400,4.0,2.6,140.0,4.6,0.3,22.0
1701000000,3.6,2.3,138.0,4.4,0.3,21.0
1701003600,3.7,2.4,141.0,3.9,0.3,21.0
1701007200,4.1,2.7,145.0,3.1,0.3,23.0
1701010800,4.6,3.1,145.0,2.3,0.3,29.0
1701014400,4.8,3.2,138.0,1.5,0.3,45.0
1701018000,3.9,2.6,127.0,0.7,0.2,65.0
1701021600,3.3,2.2,119.0,0.2,0.2,80.0
1701025200,3.2,2.0,116.0,0.0,0.2,85.0
1701028800,3.1,2.0,116.0,0.1,0.1,83.0
1701032400,3.0,1.9,117.0,0.2,0.1,80.0
1701036000,3.0,1.9,118.0,0.4,0.1,74.0
1701039600,2.9,1.8,119.0,0.8,0.2,67.0
1701043200,4.0,2.5,114.0,1.1,0.1,62.0
1701046800,4.2,2.7,114.0,1.1,0.1,59.0
1701050400,4.4,2.8,113.0,1.2,0.2,55.0
1701054000,4.6,2.9,113.0,1.2,0.2,52.0
1701057600,4.8,3.1,111.0,1.3,0.2,49.0
1701061200,4.9,3.2,109.0,1.4,0.3,47.0
1701064800,4.9,3.2,113.0,1.4,0.3,48.0
1701068400,5.4,3.5,129.0,1.4,0.3,53.0
1701072000,8.5,5.7,151.0,1.3,0.3,62.0
1701075600,12.2,8.3,170.0,1.3,0.3,68.0
1701079200,14.2,9.9,181.0,1.4,0.4,70.0
1701082800,13.6,9.5,188.0,1.5,0.4,71.0
1701086400,13.3,9.2,195.0,2.7,0.7,64.0
1701090000,13.2,9.2,197.0,2.4,0.8,65.0
1701093600,12.8,8.9,199.0,2.0,0.9,68.0
1701097200,12.2,8.5,198.0,1.6,0.9,71.0
1701100800,11.6,8.1,191.0,1.2,0.9,77.0
1701104400,9.6,6.7,180.0,0.9,0.8,83.0
1701108000,8.8,6.1,169.0,0.6,0.7,87.0
1701111600,8.0,5.6,159.0,0.5,0.6,86.0
1701115200,7.6,5.2,149.0,0.5,0.5,82.0
1701118800,7.7,5.1,140.0,0.5,0.4,76.0
1701122400,7.8,5.1,132.0,0.5,0.3,68.0
1701126000,7.0,4.5,124.0,0.6,0.2,59.0
1701129600,12.1,7.9,125.0,0.9,0.2,57.0
1701133200,9.5,6.3,125.0,1.3,0.2,50.0
1701136800,8.6,5.7,126.0,1.9,0.3,41.0
1701140400,7.8,5.2,127.0,2.5,0.3,34.0
1701144000,7.1,4.7,130.0,3.1,0.3,30.0
1701147600,6.7,4.4,134.0,3.7,0.4,28.0
1701151200,6.5,4.3,137.0,4.3,0.4,26.0
1701154800,6.4,4.3,140.0,4.8,0.4,23.0
1701158400,6.4,4.3,142.0,5.4,0.5,20.0
1701162000,6.5,4.3,144.0,5.8,0.5,18.0
1701165600,6.6,4.4,146.0,6.3,0.5,15.0
1701169200,6.7,4.5,148.0,6.7,0.5,13.0
1701172800,6.7,4.6,152.0,6.6,0.5,13.0
1701176400,7.0,4.8,160.0,5.8,0.6,17.0
1701180000,8.0,5.5,170.0,4.5,0.7,23.0
1701183600,10.1,6.9,174.0,3.3,0.7,31.0
1701187200,10.8,7.2,168.0,2.2,0.6,40.0
1701190800,9.3,6.1,156.0,1.2,0.4,50.0
1701194400,8.6,5.7,147.0,0.5,0.2,58.0
1701198000,7.8,5.1,144.0,0.2,0.1,61.0
1701201600,7.0,4.5,143.0,0.2,0.1,62.0
1701205200,6.1,3.9,142.0,0.3,0.1,62.0
1701208800,5.3,3.4,139.0,0.4,0.1,60.0
1701212400,5.0,3.2,136.0,0.6,0.1,58.0
1701216000,3.8,2.5,145.0,0.8,0.1,55.0
1701219600,4.4,2.8,145.0,0.9,0.1,50.0
1701223200,4.7,3.1,144.0,1.0,0.2,42.0
1701226800,5.0,3.3,144.0,1.1,0.2,38.0
1701230400,5.7,3.7,144.0,1.1,0.2,39.0
1701234000,8.0,5.3,146.0,1.1,0.3,43.0
1701237600,10.9,7.2,148.0,1.1,0.3,46.0
1701241200,10.4,7.1,153.0,1.2,0.3,47.0
1701244800,9.2,6.3,160.0,1.2,0.3,48.0
1701248400,8.0,5.5,165.0,1.3,0.3,48.0
1701252000,7.4,5.1,167.0,1.3,0.3,47.0
1701255600,7.1,4.9,167.0,1.4,0.3,46.0
1701259200,6.5,4.5,168.0,1.5,0.3,44.0
1701262800,6.9,4.8,171.0,1.5,0.3,44.0
1701266400,7.1,4.9,174.0,1.4,0.4,44.0
1701270000,7.9,5.4,173.0,1.3,0.4,46.0
1701273600,8.6,5.7,165.0,1.1,0.4,51.0
1701277200,8.6,5.7,154.0,0.8,0.5,58.0
1701280800,7.1,4.7,142.0,0.6,0.5,63.0
1701284400,4.9,3.2,130.0,0.4,0.4,63.0
1701288000,3.9,2.5,118.0,0.3,0.3,61.0
1701291600,2.8,1.8,110.0,0.2,0.2,59.0
1701295200,1.8,1.1,107.0,0.2,0.1,57.0
1701298800,1.3,0.9,108.0,0.3,0.1,54.0
1701302400,5.7,3.6,104.0,0.6,0.1,53.0
1701306000,4.8,3.1,107.0,1.1,0.1,51.0
1701309600,4.0,2.5,111.0,1.8,0.2,47.0
1701313200,3.2,2.1,114.0,2.3,0.2,44.0
1701316800,2.7,1.7,116.0,2.6,0.2,41.0
1701320400,2.5,1.6,117.0,2.6,0.3,39.0
1701324000,2.3,1.5,117.0,2.6,0.3,37.0
1701327600,2.2,1.5,116.0,2.4,0.3,36.0
1701331200,2.2,1.4,114.0,2.0,0.2,35.0
1701334800,2.4,1.5,113.0,1.6,0.2,35.0
1701338400,2.7,1.7,113.0,1.2,0.2,37.0
1701342000,2.9,1.9,114.0,0.8,0.2,40.0
1701345600,2.1,1.3,113.0,0.5,0.2,44.0
1701349200,1.8,1.2,115.0,0.6,0.2,42.0
1701352800,1.6,1.1,117.0,0.7,0.2,40.0
1701356400,1.5,1.0,118.0,0.7,0.2,41.0
1701360000,1.2,0.8,116.0,0.6,0.2,47.0
1701363600,0.9,0.6,112.0,0.4,0.2,57.0
1701367200,0.7,0.5,108.0,0.2,0.2,64.0
1701370800,0.6,0.4,106.0,0.1,0.2,67.0
1701374400,0.6,0.4,104.0,0.2,0.1,68.0
1701378000,0.6,0.4,103.0,0.2,0.1,68.0
1701381600,0.6,0.4,102.0,0.3,0.1,66.0
1701385200,0.6,0.4,102.0,0.4,0.1,63.0
1701388800,2.3,1.5,101.0,0.6,0.1,61.0
1701392400,1.9,1.3,103.0,0.9,0.2,58.0
1701396000,1.7,1.2,107.0,1.4,0.2,55.0
1701399600,1.6,1.1,109.0,1.7,0.3,51.0
1701403200,1.5,1.0,109.0,1.7,0.3,48.0
1701406800,1.4,0.9,108.0,1.5,0.3,45.0
1701410400,1.3,0.9,107.0,1.4,0.3,43.0
1701414000,1.2,0.8,106.0,1.3,0.3,41.0
1701417600,1.1,0.8,106.0,1.3,0.2,40.0
1701421200,1.1,0.7,105.0,1.2,0.2,39.0
1701424800,1.1,0.7,104.0,1.1,0.2,39.0
1701428400,1.1,0.7,104.0,1.1,0.2,39.0
1701432000,1.0,0.7,103.0,1.0,0.2,40.0
1701435600,1.2,0.8,106.0,1.2,0.2,39.0
1701439200,1.4,0.9,110.0,1.4,0.3,38.0
1701442800,1.7,1.1,112.0,1.4,0.3,41.0
1701446400,2.0,1.3,110.0,1.1,0.3,50.0
1701450000,2.3,1.4,106.0,0.7,0.2,62.0
1701453600,2.4,1.5,103.0,0.4,0.2,71.0
1701457200,2.4,1.5,101.0,0.3,0.2,73.0
1701460800,2.3,1.4,100.0,0.3,0.1,71.0
1701464400,2.2,1.3,99.0,0.3,0.1,68.0
1701468000,2.0,1.2,98.0,0.4,0.1,64.0
1701471600,1.8,1.1,97.0,0.5,0.1,59.0
1701475200,6.5,4.0,94.0,0.6,0.1,54.0
1701478800,6.1,3.7,96.0,0.9,0.1,51.0
1701482400,5.6,3.5,98.0,1.3,0.2,48.0
